instance_id,gold_pass,total_cost_usd,tokens_per_edit,loop_count,model_family,_n_edits,_n_reads,_n_bash,_n_errors,_n_messages,_est_tokens
ilevkivskyi__com2ann-21,1,0.035652,3183.2,40,qwen3-30b,10,10,18,0,81,31832
sdv-dev__SDMetrics-598,0,0.069823,3117.1,70,qwen3-30b,20,11,34,0,141,62342
LSSTDESC__healsparse-157,1,0.033992,2529.1,66,qwen3-30b,12,20,31,1,133,30350
NREL__hescore-hpxml-163,0,0.070526,7871.2,77,qwen3-30b,8,15,50,8,155,62970
chrahunt__hlp-15,1,0.040344,4002.3,63,qwen3-30b,9,16,36,9,127,36021
hhursev__recipe-scrapers-839,0,0.050061,2979.8,57,qwen3-30b,15,10,27,0,115,44698
simphony__tornado-webapi-19,1,0.039133,6988.1,45,qwen3-30b,5,16,22,2,91,34940
alexander-akhmetov__python-telegram-208,0,0.052267,4242.4,59,qwen3-30b,11,22,21,5,119,46667
ofek__pypinfo-109,0,0.041217,7360.2,39,qwen3-30b,5,15,15,0,79,36801
iris-hep__qastle-52,1,0.060994,3630.6,50,qwen3-30b,15,8,23,0,101,54459
python-pillow__Pillow-7319,0,0.032869,3668.5,52,qwen3-30b,8,8,32,1,105,29348
macbre__sql-metadata-521,1,0.057368,6402.6,55,qwen3-30b,8,16,27,4,111,51221
beetbox__beets-3868,1,0.057459,5700.3,41,qwen3-30b,9,9,20,2,83,51302
python-cmd2__cmd2-672,0,0.054676,5424.2,69,qwen3-30b,9,15,42,17,139,48818
zopefoundation__zope.component-53,0,0.053284,3964.6,76,qwen3-30b,12,10,50,6,153,47575
tobymao__sqlglot-767,0,0.047262,2637.4,99,qwen3-30b,16,26,53,7,199,42198
aws__aws-cli-7413,1,0.052732,5885.3,45,qwen3-30b,8,11,22,3,91,47082
iterative__dvc-1531,0,0.030903,3065.8,61,qwen3-30b,9,13,27,4,123,27592
elastic__apm-agent-python-1483,0,0.068102,4677.3,98,qwen3-30b,13,22,58,4,197,60805
kivy__kivy-6798,0,0.035528,6344.4,34,qwen3-30b,5,9,16,0,69,31722
kiwicom__structlog-sentry-19,1,0.049997,11160.1,41,qwen3-30b,4,14,17,6,83,44640
hhatto__autopep8-466,0,0.070701,3006.0,100,qwen3-30b,21,26,43,4,201,63126
aio-libs__yarl-1136,0,0.078636,5400.8,97,qwen3-30b,13,22,57,8,195,70211
horejsek__python-fastjsonschema-144,1,0.071794,8012.7,57,qwen3-30b,8,20,25,6,115,64102
lucidsushi__gs_pip_install-135,1,0.035059,2845.7,42,qwen3-30b,11,8,19,2,85,31302
pythongssapi__requests-gssapi-44,1,0.04558,8139.2,43,qwen3-30b,5,9,24,7,87,40696
pre-commit__pre-commit-2686,0,0.069845,5196.8,69,qwen3-30b,12,16,39,16,139,62362
joke2k__faker-671,1,0.035443,3164.5,54,qwen3-30b,10,12,27,6,109,31645
koaning__scikit-lego-708,0,0.038342,3423.3,41,qwen3-30b,10,9,19,8,83,34234
django-json-api__django-rest-framework-json-api-1074,0,0.040318,1894.6,78,qwen3-30b,19,16,37,33,157,35998
hhatto__autopep8-748,1,0.039768,1479.4,100,qwen3-30b,24,15,58,3,201,35507
scrapy__scrapy-3371,1,0.037497,4782.8,35,qwen3-30b,7,8,17,10,71,33480
xonsh__xonsh-2795,0,0.051646,9222.5,100,qwen3-30b,5,37,55,12,201,46112
glotzerlab__signac-622,1,0.045753,5835.8,42,qwen3-30b,7,9,22,0,85,40851
cityofaustin__knackpy-110,1,0.086664,7737.9,56,qwen3-30b,10,17,26,4,113,77378
kinnala__scikit-fem-976,1,0.064107,5723.9,58,qwen3-30b,10,17,27,2,117,57238
DKISTDC__dkist-475,1,0.043236,4289.3,52,qwen3-30b,9,11,29,4,105,38604
treasure-data__td-client-python-44,0,0.051822,3559.2,49,qwen3-30b,13,9,16,6,99,46269
koxudaxi__datamodel-code-generator-767,1,0.056183,2640.2,100,qwen3-30b,19,30,49,10,201,50163
Azure__azure-cli-2467,1,0.031445,5615.2,61,qwen3-30b,5,21,31,4,123,28076
reata__sqllineage-431,0,0.048212,3587.2,50,qwen3-30b,12,10,25,4,101,43046
pybamm-team__PyBaMM-2204,1,0.066746,1986.5,100,qwen3-30b,30,24,43,6,201,59594
matthewwithanm__python-markdownify-171,1,0.04363,5565.1,46,qwen3-30b,7,13,20,0,95,38956
tobymao__sqlglot-3855,1,0.038199,5684.3,58,qwen3-30b,6,12,35,1,117,34106
asottile__yesqa-4,1,0.036291,1543.0,64,qwen3-30b,21,10,30,2,129,32403
pangeo-data__xESMF-418,0,0.076961,6246.8,97,qwen3-30b,11,25,51,1,195,68715
iterative__dvc-4066,0,0.041319,3074.3,57,qwen3-30b,12,9,32,6,115,36892
20c__ctl-3,0,0.050431,3216.3,72,qwen3-30b,14,20,26,3,145,45028
astropenguin__xarray-dataclasses-203,1,0.07285,5420.4,61,qwen3-30b,12,15,30,3,123,65045
DCC-Lab__RayTracing-258,1,0.033465,4268.5,47,qwen3-30b,7,12,24,3,95,29880
oasis-open__cti-python-stix2-32,1,0.063778,5694.5,73,qwen3-30b,10,27,32,6,147,56945
akaihola__darker-545,0,0.072734,4995.5,88,qwen3-30b,13,20,51,2,177,64941
zalando-stups__senza-365,1,0.045204,6726.8,42,qwen3-30b,6,7,26,6,85,40361
dask__distributed-2640,1,0.073626,8217.2,100,qwen3-30b,8,39,51,10,201,65737
graphistry__pygraphistry-562,1,0.066179,11817.6,47,qwen3-30b,5,16,23,0,95,59088
tobymao__sqlglot-2658,1,0.042579,2534.4,77,qwen3-30b,15,14,44,5,155,38017
PennyLaneAI__pennylane-3579,0,0.057088,2038.8,100,qwen3-30b,25,17,56,6,201,50971
zopefoundation__zope.component-63,1,0.037987,4845.3,52,qwen3-30b,7,16,26,5,105,33917
eigenein__protobuf-174,0,0.061059,1758.6,100,qwen3-30b,31,22,44,12,201,54517
fsspec__filesystem_spec-1353,0,0.077684,5780.1,62,qwen3-30b,12,18,26,1,125,69361
pdm-project__pdm-2910,0,0.116409,12992.0,70,qwen3-30b,8,21,37,3,141,103936
jupyterhub__chartpress-96,0,0.058725,5825.9,68,qwen3-30b,9,20,34,2,137,52433
ibis-project__ibis-4670,0,0.026891,4802.0,44,qwen3-30b,5,11,25,3,89,24010
peterbe__hashin-95,0,0.039383,2704.9,70,qwen3-30b,13,19,33,2,141,35163
zurutech__ashpy-51,0,0.052524,4689.6,54,qwen3-30b,10,14,25,7,109,46896
mwclient__mwclient-365,0,0.047731,3551.4,56,qwen3-30b,12,17,23,5,113,42617
python-pillow__Pillow-6819,0,0.054972,8180.4,53,qwen3-30b,6,15,29,3,107,49082
adamchainz__ec2-metadata-32,0,0.068197,1739.7,82,qwen3-30b,35,17,28,6,165,60890
hhursev__recipe-scrapers-500,0,0.085261,6343.9,59,qwen3-30b,12,10,34,3,119,76126
bugsnag__bugsnag-python-188,1,0.046252,5899.5,51,qwen3-30b,7,10,31,3,103,41297
jaraco__zipp-59,1,0.050037,2351.4,87,qwen3-30b,19,17,45,6,175,44676
repobee__repobee-336,0,0.058482,3071.5,76,qwen3-30b,17,21,29,13,153,52216
bids-standard__pybids-838,0,0.072719,3246.4,100,qwen3-30b,20,26,51,5,201,64927
zamzterz__Flask-pyoidc-96,1,0.05059,11292.4,41,qwen3-30b,4,13,19,11,83,45170
kiwicom__structlog-sentry-19,1,0.048151,4299.2,48,qwen3-30b,10,10,24,12,97,42992
cta-observatory__lstmcpipe-399,0,0.058446,4744.0,55,qwen3-30b,11,12,27,6,111,52184
narwhals-dev__narwhals-941,0,0.01388,4131.0,30,qwen3-30b,3,5,18,2,61,12393
RDFLib__rdflib-1456,1,0.024901,4446.6,49,qwen3-30b,5,15,25,0,99,22233
12rambau__sepal_ui-646,0,0.044784,5712.2,39,qwen3-30b,7,9,19,0,79,39986
PennyLaneAI__pennylane-3033,0,0.04878,6222.0,69,qwen3-30b,7,20,37,4,139,43554
camptocamp__python-geoservercloud-51,1,0.05481,8156.3,43,qwen3-30b,6,12,23,2,87,48938
intake__intake-675,0,0.04079,4046.6,59,qwen3-30b,9,10,37,2,119,36420
wolever__parameterized-53,0,0.054562,1282.0,100,qwen3-30b,38,12,48,1,201,48716
hgrecco__pint-pandas-263,0,0.066922,2987.6,100,qwen3-30b,20,18,58,0,201,59752
jupyterhub__oauthenticator-665,0,0.055405,7067.0,54,qwen3-30b,7,12,31,2,109,49469
pimutils__khal-1305,1,0.048913,7278.8,57,qwen3-30b,6,17,30,3,115,43673
briancurtin__deprecation-12,0,0.033195,1852.4,63,qwen3-30b,16,10,27,0,127,29638
zarr-developers__zarr-python-659,1,0.049541,8846.5,53,qwen3-30b,5,15,30,1,107,44233
vitalik__django-ninja-361,1,0.053881,3700.6,72,qwen3-30b,13,23,33,7,145,48108
Duke-GCB__DukeDSClient-270,1,0.063647,9471.3,64,qwen3-30b,6,20,32,6,129,56828
marrink-lab__vermouth-martinize-279,0,0.071998,9183.4,80,qwen3-30b,7,19,49,4,161,64284
PyCQA__pyflakes-606,1,0.049948,7432.8,51,qwen3-30b,6,15,27,0,103,44596
stfc__PSyclone-2673,0,0.06165,13761.2,100,qwen3-30b,4,28,53,6,201,55045
IAMconsortium__nomenclature-477,0,0.069903,3671.4,77,qwen3-30b,17,19,36,7,155,62413
recurly__recurly-client-python-372,1,0.040732,6061.3,45,qwen3-30b,6,13,21,13,91,36368
deepset-ai__haystack-8997,0,0.100223,5965.7,98,qwen3-30b,15,10,69,5,197,89485
pre-commit__pre-commit-622,1,0.047996,8570.6,43,qwen3-30b,5,10,25,3,87,42853
mit-ll-responsible-ai__hydra-zen-73,1,0.050931,4547.4,68,qwen3-30b,10,14,40,8,137,45474
iterative__dvc-4568,1,0.056414,6296.2,60,qwen3-30b,8,13,34,2,121,50370
bradshjg__flask-githubapp-19,1,0.044134,3940.5,55,qwen3-30b,10,21,21,2,111,39405
terryyin__lizard-241,0,0.049937,2346.6,74,qwen3-30b,19,10,41,1,149,44586
dwavesystems__dwave-cloud-client-594,0,0.069882,5672.2,63,qwen3-30b,11,22,26,2,127,62395
fabiobatalha__chess_master-12,1,0.038245,5691.2,42,qwen3-30b,6,9,22,3,85,34147
tobymao__sqlglot-3756,0,0.047716,3873.0,85,qwen3-30b,11,24,46,4,171,42603
bear__python-twitter-439,0,0.04279,5458.0,60,qwen3-30b,7,22,27,1,121,38206
PennyLaneAI__pennylane-6358,1,0.048089,3578.1,67,qwen3-30b,12,16,36,2,135,42937
RockefellerArchiveCenter__DACSspace-52,0,0.039351,3513.4,64,qwen3-30b,10,13,32,4,129,35134
DARMA-tasking__LB-analysis-framework-235,0,0.05114,15220.3,37,qwen3-30b,3,9,23,1,75,45661
ESMValGroup__ESMValCore-2346,0,0.048327,3595.8,77,qwen3-30b,12,21,41,2,155,43149
RemDelaporteMathurin__FESTIM-567,1,0.059289,4411.4,61,qwen3-30b,12,16,30,1,123,52937
alvinwan__TexSoup-8,0,0.056498,8407.5,63,qwen3-30b,6,20,32,1,127,50445
cekit__cekit-424,0,0.062316,3974.2,65,qwen3-30b,14,17,32,6,131,55639
pytorch__ignite-525,1,0.038791,11545.1,32,qwen3-30b,3,8,19,0,65,34635
dask__dask-2466,0,0.040305,2399.1,89,qwen3-30b,15,31,38,5,179,35987
dask__dask-jobqueue-675,0,0.022434,2503.8,49,qwen3-30b,8,8,23,6,99,20030
narwhals-dev__narwhals-394,0,0.033757,2318.4,77,qwen3-30b,13,17,43,3,155,30140
cwacek__python-jsonschema-objects-168,1,0.050744,3236.2,58,qwen3-30b,14,15,25,4,117,45307
diofant__diofant-720,0,0.05028,3206.7,94,qwen3-30b,14,24,53,0,189,44893
catalystneuro__neuroconv-894,0,0.054907,7003.5,51,qwen3-30b,7,11,29,6,103,49024
python-wheel-build__fromager-352,0,0.073337,8184.9,67,qwen3-30b,8,18,38,2,135,65480
Fatal1ty__mashumaro-189,0,0.053847,2530.4,87,qwen3-30b,19,24,41,5,175,48077
Azure__azure-functions-durable-python-494,0,0.047357,4228.3,65,qwen3-30b,10,19,28,2,131,42283
dwavesystems__dwave-cloud-client-650,0,0.057579,6426.2,59,qwen3-30b,8,25,23,2,119,51410
Erotemic__ubelt-64,1,0.040754,12129.1,34,qwen3-30b,3,8,21,0,69,36387
NVIDIA__hpc-container-maker-244,0,0.041811,2333.2,72,qwen3-30b,16,21,31,6,145,37332
PyFilesystem__pyfilesystem2-473,1,0.049036,5472.8,52,qwen3-30b,8,12,29,2,105,43782
stfc__PSyclone-1716,1,0.066933,3735.1,67,qwen3-30b,16,13,35,4,135,59762
koaning__clumper-53,0,0.04424,6583.3,44,qwen3-30b,6,11,23,10,89,39500
GenericMappingTools__pygmt-788,1,0.048847,3964.8,71,qwen3-30b,11,15,41,6,143,43613
wemake-services__wemake-python-styleguide-2190,1,0.066539,7426.2,61,qwen3-30b,8,17,32,4,123,59410
JelleZijlstra__ast_decompiler-34,1,0.044537,1325.5,100,qwen3-30b,30,26,42,5,201,39765
lightkurve__lightkurve-1426,0,0.056241,3347.7,80,qwen3-30b,15,11,49,7,161,50215
ASFHyP3__hyp3-sdk-71,1,0.038928,6951.4,43,qwen3-30b,5,10,23,0,87,34757
maciej-gol__pytest-bisect-tests-11,0,0.045862,3149.9,53,qwen3-30b,13,14,24,10,107,40948
hugovk__pypistats-86,0,0.062703,9330.8,57,qwen3-30b,6,11,36,2,115,55984
asottile__pyupgrade-84,1,0.058708,4368.2,61,qwen3-30b,12,13,33,2,123,52418
dwavesystems__dimod-398,1,0.056895,3628.5,61,qwen3-30b,14,15,29,0,123,50800
mir-dataset-loaders__mirdata-230,0,0.051136,2403.0,80,qwen3-30b,19,14,36,0,161,45657
Textualize__textual-3459,1,0.068077,5525.7,69,qwen3-30b,11,19,35,3,139,60783
graphql-python__graphene-752,1,0.051364,2866.3,67,qwen3-30b,16,17,28,6,135,45861
scrapy__scrapy-2649,1,0.034029,4340.4,46,qwen3-30b,7,8,27,0,93,30383
xonsh__xonsh-4907,1,0.053853,6869.0,52,qwen3-30b,7,17,23,3,105,48083
blue-yonder__tsfresh-758,0,0.051054,6512.0,58,qwen3-30b,7,17,29,1,117,45584
python-cmd2__cmd2-750,0,0.082065,6106.0,77,qwen3-30b,12,15,46,4,155,73272
betodealmeida__shillelagh-378,0,0.094883,6516.7,95,qwen3-30b,13,26,52,3,191,84717
numba__numba-6028,1,0.044984,5737.7,52,qwen3-30b,7,9,32,6,105,40164
cloudevents__sdk-python-172,1,0.047839,8542.6,43,qwen3-30b,5,10,23,1,87,42713
mozilla__bleach-720,1,0.051927,3863.6,65,qwen3-30b,12,15,34,1,131,46363
ResearchObject__ro-crate-py-69,1,0.069786,3279.4,70,qwen3-30b,19,11,33,2,141,62309
terrapower__armi-1230,1,0.074679,6667.8,66,qwen3-30b,10,18,35,5,133,66678
aesara-devs__aesara-986,0,0.066496,3710.7,73,qwen3-30b,16,17,37,10,147,59371
simonsobs__ocs-304,0,0.074035,8262.9,50,qwen3-30b,8,10,28,0,101,66103
laterpay__laterpay-client-python-85,1,0.032902,2448.1,52,qwen3-30b,12,13,22,4,106,29377
larq__zookeeper-96,1,0.048681,3104.7,68,qwen3-30b,14,19,32,4,137,43465
materialsvirtuallab__monty-728,1,0.059893,3145.7,77,qwen3-30b,17,15,38,9,155,53476
agronholm__anyio-717,0,0.058733,5244.0,76,qwen3-30b,10,21,41,12,153,52440
wemake-services__wemake-python-styleguide-2343,1,0.08458,6293.2,80,qwen3-30b,12,22,41,7,161,75518
konradhalas__dacite-216,1,0.05851,6530.1,55,qwen3-30b,8,14,30,1,111,52241
mne-tools__mne-bids-1312,1,0.034088,3804.4,57,qwen3-30b,8,12,34,0,115,30436
XKNX__xknx-406,1,0.067449,8603.2,61,qwen3-30b,7,16,32,2,123,60222
nipy__nipype-2749,0,0.048261,3917.3,52,qwen3-30b,11,14,23,5,105,43090
pypa__auditwheel-300,0,0.04108,12226.2,48,qwen3-30b,3,12,28,0,97,36679
ReactiveX__RxPY-507,1,0.034141,4354.8,43,qwen3-30b,7,7,24,9,87,30483
burnash__gspread-1336,0,0.050695,3481.8,65,qwen3-30b,13,20,29,3,131,45264
googleapis__google-auth-library-python-1243,0,0.046575,6930.8,51,qwen3-30b,6,19,22,20,103,41585
locustio__locust-1088,0,0.05899,5267.0,54,qwen3-30b,10,13,24,3,109,52670
construct__construct-1040,1,0.046093,10288.6,55,qwen3-30b,4,8,40,1,111,41154
planetlabs__planet-client-python-850,1,0.064028,11433.6,73,qwen3-30b,5,22,43,4,147,57168
keras-team__keras-cv-1882,1,0.049198,3379.0,73,qwen3-30b,13,23,26,1,147,43926
asottile__pyupgrade-242,1,0.057601,3956.1,64,qwen3-30b,13,10,34,2,129,51430
radiasoft__pykern-408,0,0.043344,3870.0,47,qwen3-30b,10,9,25,2,95,38700
pre-commit__pre-commit-1480,0,0.029245,4351.9,42,qwen3-30b,6,7,25,1,85,26111
iterative__dvc-1494,0,0.051755,5134.4,100,qwen3-30b,9,47,41,5,201,46210
dwavesystems__dwave-cloud-client-651,0,0.072818,8127.0,57,qwen3-30b,8,25,19,3,115,65016
googleapis__python-storage-267,1,0.040771,3309.3,78,qwen3-30b,11,24,39,6,157,36402
nion-software__nionutils-19,1,0.04444,3306.6,51,qwen3-30b,12,10,26,0,103,39679
geopandas__geopandas-2858,1,0.039018,3167.1,70,qwen3-30b,11,16,40,2,141,34838
tobymao__sqlglot-3734,0,0.036588,10889.4,67,qwen3-30b,3,18,42,3,135,32668
iterative__dvc-4204,0,0.049322,3669.8,67,qwen3-30b,12,22,30,11,135,44038
cdent__gabbi-303,0,0.060577,6009.7,54,qwen3-30b,9,15,26,10,109,54087
pynamodb__PynamoDB-700,0,0.057478,5131.9,73,qwen3-30b,10,23,31,0,147,51320
oemof__oemof-solph-950,0,0.039224,3891.2,61,qwen3-30b,9,18,30,3,123,35021
Delgan__loguru-1239,1,0.06675,6622.0,66,qwen3-30b,9,16,37,21,133,59598
oauthlib__oauthlib-680,1,0.038551,6884.1,51,qwen3-30b,5,21,22,16,103,34420
sqlfluff__sqlfluff-5206,1,0.067826,5505.4,71,qwen3-30b,11,17,39,3,143,60559
dapr__python-sdk-402,1,0.068911,5127.3,58,qwen3-30b,12,13,28,1,117,61527
conan-io__conan-5005,0,0.034529,6165.9,46,qwen3-30b,5,13,25,1,93,30830
materialsvirtuallab__monty-703,0,0.048269,3315.2,61,qwen3-30b,13,16,27,4,123,43098
samuelcolvin__arq-378,0,0.032231,2398.1,65,qwen3-30b,12,22,27,10,131,28778
SathyaBhat__spotify-dl-311,0,0.044006,5613.0,37,qwen3-30b,7,13,14,1,75,39291
mirumee__google-i18n-address-62,1,0.046349,8276.6,39,qwen3-30b,5,9,20,0,79,41383
Unidata__MetPy-2271,0,0.051938,2898.3,80,qwen3-30b,16,25,34,5,161,46373
Backblaze__B2_Command_Line_Tool-420,1,0.0596,4093.4,73,qwen3-30b,13,14,39,2,147,53214
astropy__specutils-1164,1,0.063986,2197.3,96,qwen3-30b,26,22,44,7,193,57130
googleapis__google-resumable-media-python-129,1,0.071112,4884.0,77,qwen3-30b,13,15,44,35,155,63492
kevin1024__vcrpy-415,0,0.058784,3087.4,85,qwen3-30b,17,17,43,5,171,52486
kiorky__croniter-13,0,0.04149,7408.9,49,qwen3-30b,5,12,22,3,99,37044
jamesoff__simplemonitor-539,0,0.058991,1463.1,100,qwen3-30b,36,35,27,12,201,52671
sunpy__ndcube-404,0,0.078394,4999.6,77,qwen3-30b,14,13,46,4,155,69994
doccano__doccano-1558,1,0.034705,5164.4,55,qwen3-30b,6,20,26,3,111,30986
fitbenchmarking__fitbenchmarking-329,1,0.045624,5819.4,53,qwen3-30b,7,10,32,3,107,40736
sunpy__ndcube-404,0,0.063226,3320.7,81,qwen3-30b,17,14,38,2,163,56452
dr-prodigy__python-holidays-1325,1,0.048339,4795.5,57,qwen3-30b,9,15,29,4,115,43160
PyCQA__flake8-bugbear-424,1,0.049393,4410.1,85,qwen3-30b,10,22,48,6,171,44101
twisted__twisted-11810,0,0.041884,3399.7,80,qwen3-30b,11,27,39,5,161,37397
maxfischer2781__asyncstdlib-12,1,0.05205,3574.9,75,qwen3-30b,13,15,44,1,151,46473
deepset-ai__haystack-6776,0,0.059116,7540.3,51,qwen3-30b,7,14,27,1,103,52782
pybamm-team__PyBaMM-1832,0,0.082838,4622.6,83,qwen3-30b,16,13,50,3,167,73962
aio-libs__multidict-628,0,0.030004,2976.6,60,qwen3-30b,9,16,24,8,121,26789
omni-us__jsonargparse-508,0,0.03732,4760.1,52,qwen3-30b,7,12,30,7,105,33321
ESMValGroup__ESMValCore-2668,0,0.064046,6353.8,60,qwen3-30b,9,16,31,3,121,57184
googleapis__python-logging-946,0,0.048416,3929.9,76,qwen3-30b,11,17,43,5,153,43228
spdx__tools-python-695,0,0.085645,2941.1,100,qwen3-30b,26,30,42,13,201,76469
PMEAL__OpenPNM-2265,1,0.051405,3278.4,70,qwen3-30b,14,13,38,3,141,45897
ucfopen__canvasapi-421,0,0.058469,5800.5,56,qwen3-30b,9,16,27,4,113,52204
jnothman__UpSetPlot-55,0,0.07553,2497.7,100,qwen3-30b,27,24,45,7,201,67438
zulip__zulip-terminal-928,0,0.058726,8739.0,65,qwen3-30b,6,14,40,2,131,52434
nipy__heudiconv-358,0,0.061402,9137.2,75,qwen3-30b,6,16,48,2,151,54823
streamlink__streamlink-5616,0,0.051226,7622.9,53,qwen3-30b,6,13,30,4,107,45737
googlefonts__picosvg-279,1,0.073802,7321.7,66,qwen3-30b,9,13,34,5,133,65895
conan-io__conan-10408,0,0.060989,3403.4,75,qwen3-30b,16,19,34,8,151,54454
scrapy__scrapy-6347,1,0.0536,6836.7,52,qwen3-30b,7,11,31,1,105,47857
qutech__qupulse-625,1,0.061371,4566.3,66,qwen3-30b,12,16,34,0,133,54795
keras-team__keras-cv-1596,0,0.09326,4163.4,100,qwen3-30b,20,24,48,4,201,83268
zulip__zulip-terminal-1237,0,0.071489,2455.0,100,qwen3-30b,26,45,26,0,201,63830
juju__python-libjuju-582,1,0.040257,3993.8,44,qwen3-30b,9,9,22,0,89,35944
regionmask__regionmask-271,0,0.060212,5376.1,54,qwen3-30b,10,15,27,2,109,53761
tobymao__sqlglot-445,0,0.023989,5354.8,55,qwen3-30b,4,16,31,2,111,21419
USEPA__WNTR-272,1,0.039439,8803.4,52,qwen3-30b,4,13,32,4,105,35214
omry__omegaconf-247,0,0.077709,3651.7,100,qwen3-30b,19,32,47,14,201,69383
nficano__humps-195,1,0.055358,4942.7,60,qwen3-30b,10,15,31,4,121,49427
lebrice__SimpleParsing-146,1,0.091426,4801.8,73,qwen3-30b,17,17,34,3,147,81630
cekit__cekit-518,0,0.067108,4609.1,51,qwen3-30b,13,9,26,3,103,59918
streamlink__streamlink-3920,1,0.049692,11091.9,34,qwen3-30b,4,11,17,7,69,44368
python-pillow__Pillow-7578,1,0.040341,6003.1,45,qwen3-30b,6,14,21,3,91,36018
Azure__azure-cli-2053,0,0.035076,2609.9,59,qwen3-30b,12,16,25,4,119,31318
MaineKuehn__classad-18,1,0.07799,4096.1,100,qwen3-30b,17,35,46,9,201,69634
dag-hammarskjold-library__dlx-310,0,0.057315,3198.4,72,qwen3-30b,16,22,25,3,145,51174
skypilot-org__skypilot-3792,1,0.033764,1674.8,70,qwen3-30b,18,14,35,4,141,30147
hylang__hy-2320,0,0.063134,5637.0,100,qwen3-30b,10,18,70,12,201,56370
dask__dask-5888,1,0.028976,2351.9,81,qwen3-30b,11,29,38,6,163,25871
Project-MONAI__MONAI-440,1,0.031615,2171.4,52,qwen3-30b,13,8,27,12,105,28228
bids-standard__pybids-649,0,0.046577,3465.6,77,qwen3-30b,12,28,32,5,155,41587
ansible__ansible-builder-466,1,0.05872,3495.2,62,qwen3-30b,15,12,25,1,125,52428
pika__pika-888,1,0.041318,6148.5,53,qwen3-30b,6,18,24,3,107,36891
iterative__dvc-3725,1,0.050891,4130.8,61,qwen3-30b,11,11,36,5,123,45438
sodafoundation__delfin-323,0,0.043835,9784.7,59,qwen3-30b,4,17,35,3,119,39139
tobymao__sqlglot-632,0,0.05843,3260.6,98,qwen3-30b,16,24,54,4,197,52170
red-hat-storage__cephci-282,1,0.031226,5576.1,37,qwen3-30b,5,12,17,2,75,27880
pypa__cibuildwheel-1138,0,0.07732,6276.0,63,qwen3-30b,11,14,34,4,127,69036
PennyLaneAI__pennylane-3921,1,0.05754,5708.3,77,qwen3-30b,9,24,40,4,155,51375
deschler__django-modeltranslation-662,0,0.062345,6958.2,61,qwen3-30b,8,23,26,7,123,55666
python-pillow__Pillow-6140,1,0.039827,4444.9,49,qwen3-30b,8,8,29,6,99,35560
astropy__astroquery-2654,0,0.066702,5414.1,75,qwen3-30b,11,20,40,4,151,59556
python-cmd2__cmd2-750,0,0.084142,18781.7,50,qwen3-30b,4,13,29,0,101,75127
frictionlessdata__frictionless-py-994,0,0.057682,3433.4,71,qwen3-30b,15,15,37,11,143,51502
pypa__setuptools_scm-285,0,0.056216,5577.0,61,qwen3-30b,9,20,29,6,123,50193
python-cmd2__cmd2-559,1,0.049059,8760.5,53,qwen3-30b,5,16,29,1,107,43802
catalystneuro__neuroconv-907,0,0.057072,5661.9,73,qwen3-30b,9,18,40,3,147,50958
marshmallow-code__webargs-594,1,0.047141,6012.8,49,qwen3-30b,7,12,27,3,99,42090
xonsh__xonsh-3107,0,0.053632,2992.9,100,qwen3-30b,16,33,47,12,201,47886
googlefonts__picosvg-240,1,0.073228,8172.7,46,qwen3-30b,8,10,25,1,93,65382
datalad__datalad-next-257,0,0.060372,6738.0,70,qwen3-30b,8,18,41,3,141,53904
Fatal1ty__mashumaro-159,1,0.056658,8431.2,53,qwen3-30b,6,13,30,2,107,50588
stfc__fparser-234,1,0.037323,3029.4,56,qwen3-30b,11,14,27,5,113,33324
jbradberry__universe-24,0,0.03017,1584.5,79,qwen3-30b,17,19,34,5,159,26937
repobee__repobee-csvgrades-23,1,0.037731,3368.8,48,qwen3-30b,10,12,22,6,97,33688
pre-commit__pre-commit-2312,1,0.048007,2381.3,74,qwen3-30b,18,15,38,7,149,42864
prjemian__pyRestTable-34,1,0.024366,2175.6,44,qwen3-30b,10,9,18,2,89,21756
NCAS-CMS__cf-python-627,1,0.041285,5266.0,74,qwen3-30b,7,19,45,4,149,36862
beeware__briefcase-1417,0,0.057604,7347.5,84,qwen3-30b,7,31,43,1,169,51432
optuna__optuna-3742,0,0.053955,6882.1,43,qwen3-30b,7,12,21,4,87,48174
PlasmaPy__PlasmaPy-1187,1,0.038119,6806.9,50,qwen3-30b,5,11,29,4,101,34034
ikegami-yukino__jaconv-15,1,0.050865,5046.1,69,qwen3-30b,9,11,45,3,139,45415
gorakhargosh__watchdog-602,1,0.049515,7368.3,46,qwen3-30b,6,8,28,1,93,44210
sunpy__ndcube-447,0,0.043194,4285.1,54,qwen3-30b,9,10,32,1,109,38566
fitbenchmarking__fitbenchmarking-604,0,0.04813,6139.1,70,qwen3-30b,7,31,28,9,141,42974
FlorianLudwig__rueckenwind-9,0,0.060811,3878.2,75,qwen3-30b,14,16,41,19,151,54296
Textualize__textual-1551,0,0.0593,6618.2,54,qwen3-30b,8,11,31,11,109,52946
asottile__pyupgrade-767,1,0.050322,7488.3,40,qwen3-30b,6,9,22,3,81,44930
googleapis__synthtool-1434,1,0.062508,5581.1,74,qwen3-30b,10,22,38,4,149,55811
sosw__sosw-327,0,0.049547,4423.8,62,qwen3-30b,10,17,30,1,125,44238
PennyLaneAI__pennylane-5857,0,0.053372,2166.1,100,qwen3-30b,22,25,50,6,201,47654
mwouts__jupytext-470,0,0.083781,4400.2,80,qwen3-30b,17,18,37,8,161,74804
